1.224718750000000078e+00,1.100000000000000000e+01
1.225125000000000020e+00,7.000000000000000000e+00
1.225562500000000110e+00,1.600000000000000000e+01
1.263062499999999977e+00,1.400000000000000000e+01
1.296312499999999979e+00,5.000000000000000000e+00
1.309156250000000021e+00,9.000000000000000000e+00
1.311781249999999899e+00,8.000000000000000000e+00
1.374281249999999899e+00,8.000000000000000000e+00
1.389093750000000016e+00,3.000000000000000000e+00
1.404781250000000092e+00,9.000000000000000000e+00
1.429156249999999906e+00,2.000000000000000000e+00
1.434843749999999973e+00,1.000000000000000000e+00
1.437624999999999931e+00,1.600000000000000000e+01
1.438812500000000050e+00,1.200000000000000000e+01
1.443750000000000089e+00,8.000000000000000000e+00
1.444187499999999957e+00,1.400000000000000000e+01
1.444781249999999906e+00,1.100000000000000000e+01
1.444937499999999986e+00,7.000000000000000000e+00
1.445531249999999934e+00,4.000000000000000000e+00
1.445718749999999941e+00,6.000000000000000000e+00
1.446718750000000053e+00,1.500000000000000000e+01
1.447593750000000012e+00,5.000000000000000000e+00
1.451656250000000092e+00,1.400000000000000000e+01
1.454281249999999970e+00,1.000000000000000000e+01
1.454656249999999984e+00,8.000000000000000000e+00
1.454843749999999991e+00,2.000000000000000000e+00
1.457937500000000108e+00,1.400000000000000000e+01
1.462812500000000071e+00,9.000000000000000000e+00
1.468031249999999899e+00,1.300000000000000000e+01
1.468093749999999975e+00,1.100000000000000000e+01
1.487374999999999892e+00,1.000000000000000000e+01
1.516000000000000014e+00,3.000000000000000000e+00
1.519062499999999982e+00,5.000000000000000000e+00
1.520531249999999890e+00,9.000000000000000000e+00
1.527437500000000004e+00,5.000000000000000000e+00
1.529687500000000089e+00,9.000000000000000000e+00
1.607718750000000085e+00,1.400000000000000000e+01
1.643187500000000023e+00,1.000000000000000000e+00
1.654249999999999998e+00,9.000000000000000000e+00
1.672749999999999959e+00,1.400000000000000000e+01
1.672781250000000108e+00,9.000000000000000000e+00
1.679249999999999909e+00,1.500000000000000000e+01
1.680625000000000036e+00,9.000000000000000000e+00
1.688625000000000043e+00,1.200000000000000000e+01
1.689281250000000068e+00,5.000000000000000000e+00
1.699249999999999927e+00,3.000000000000000000e+00
1.738343750000000076e+00,1.400000000000000000e+01
1.745125000000000037e+00,8.000000000000000000e+00
1.765875000000000083e+00,9.000000000000000000e+00
1.777718750000000014e+00,1.000000000000000000e+00
1.778624999999999901e+00,1.100000000000000000e+01
1.779812500000000020e+00,4.000000000000000000e+00
1.779937499999999950e+00,1.200000000000000000e+01
1.781656249999999941e+00,6.000000000000000000e+00
1.784593749999999979e+00,1.400000000000000000e+01
1.795562499999999950e+00,9.000000000000000000e+00
1.798562500000000064e+00,7.000000000000000000e+00
1.799843749999999964e+00,1.400000000000000000e+01
1.802624999999999922e+00,9.000000000000000000e+00
1.807343750000000027e+00,8.000000000000000000e+00
1.811906250000000052e+00,1.000000000000000000e+01
1.816500000000000004e+00,1.000000000000000000e+00
1.836562500000000098e+00,9.000000000000000000e+00
1.840031250000000007e+00,3.000000000000000000e+00
1.865562500000000012e+00,3.000000000000000000e+00
1.869343750000000082e+00,1.400000000000000000e+01
1.905093750000000030e+00,5.000000000000000000e+00
1.906687500000000091e+00,1.400000000000000000e+01
1.910156250000000000e+00,1.000000000000000000e+01
1.913437499999999902e+00,9.000000000000000000e+00
1.927906249999999932e+00,9.000000000000000000e+00
1.932593750000000110e+00,5.000000000000000000e+00
1.935000000000000053e+00,1.400000000000000000e+01
1.940562499999999968e+00,5.000000000000000000e+00
1.963750000000000107e+00,5.000000000000000000e+00
1.964281249999999979e+00,8.000000000000000000e+00
1.965750000000000108e+00,1.600000000000000000e+01
1.973031250000000014e+00,9.000000000000000000e+00
1.976124999999999909e+00,3.000000000000000000e+00
1.979781250000000048e+00,1.200000000000000000e+01
1.987624999999999975e+00,3.000000000000000000e+00
1.990531250000000085e+00,5.000000000000000000e+00
1.996218749999999931e+00,1.100000000000000000e+01
2.004156249999999861e+00,5.000000000000000000e+00
2.005656249999999918e+00,9.000000000000000000e+00
2.012156249999999869e+00,1.400000000000000000e+01
2.035218749999999854e+00,3.000000000000000000e+00
2.060343749999999918e+00,1.100000000000000000e+01
2.060874999999999790e+00,6.000000000000000000e+00
2.067156250000000028e+00,1.400000000000000000e+01
2.070031249999999989e+00,7.000000000000000000e+00
2.080968749999999812e+00,9.000000000000000000e+00
2.105531249999999854e+00,5.000000000000000000e+00
2.111906250000000096e+00,1.600000000000000000e+01
2.158125000000000071e+00,9.000000000000000000e+00
2.164156250000000004e+00,1.400000000000000000e+01
2.173937500000000078e+00,5.000000000000000000e+00
2.176781249999999890e+00,9.000000000000000000e+00
2.180406249999999879e+00,1.400000000000000000e+01
2.193093750000000064e+00,8.000000000000000000e+00
2.209187500000000082e+00,1.100000000000000000e+01
2.214031250000000117e+00,9.000000000000000000e+00
2.229499999999999815e+00,1.300000000000000000e+01
2.231250000000000178e+00,1.000000000000000000e+00
2.234812499999999869e+00,1.500000000000000000e+01
2.240218749999999925e+00,8.000000000000000000e+00
2.242500000000000160e+00,6.000000000000000000e+00
2.245531249999999979e+00,9.000000000000000000e+00
2.250500000000000167e+00,1.200000000000000000e+01
2.253218749999999826e+00,9.000000000000000000e+00
2.271562499999999929e+00,5.000000000000000000e+00
2.273000000000000131e+00,1.400000000000000000e+01
2.274031250000000171e+00,1.000000000000000000e+00
2.276906250000000131e+00,4.000000000000000000e+00
2.277812500000000018e+00,1.500000000000000000e+01
2.285593749999999869e+00,9.000000000000000000e+00
2.288687499999999986e+00,1.000000000000000000e+00
2.292312499999999975e+00,9.000000000000000000e+00
2.318531249999999932e+00,5.000000000000000000e+00
2.334000000000000075e+00,9.000000000000000000e+00
2.335125000000000117e+00,2.000000000000000000e+00
2.338906249999999964e+00,1.000000000000000000e+01
2.340687500000000032e+00,9.000000000000000000e+00
2.343718749999999851e+00,7.000000000000000000e+00
2.349062500000000053e+00,3.000000000000000000e+00
2.350343749999999954e+00,1.200000000000000000e+01
2.350687499999999819e+00,1.100000000000000000e+01
2.352374999999999883e+00,9.000000000000000000e+00
2.355812499999999865e+00,6.000000000000000000e+00
2.359406250000000149e+00,5.000000000000000000e+00
2.361718750000000089e+00,8.000000000000000000e+00
2.363437499999999858e+00,9.000000000000000000e+00
2.367500000000000160e+00,1.300000000000000000e+01
2.377499999999999947e+00,5.000000000000000000e+00
2.386187500000000128e+00,9.000000000000000000e+00
2.406499999999999861e+00,8.000000000000000000e+00
2.418062500000000004e+00,1.600000000000000000e+01
2.436781250000000121e+00,5.000000000000000000e+00
2.437843749999999865e+00,1.000000000000000000e+01
2.439031250000000206e+00,9.000000000000000000e+00
2.451718749999999947e+00,1.400000000000000000e+01
2.453062500000000146e+00,9.000000000000000000e+00
2.463687499999999808e+00,8.000000000000000000e+00
2.477718750000000192e+00,9.000000000000000000e+00
2.502625000000000099e+00,3.000000000000000000e+00
2.531499999999999861e+00,1.400000000000000000e+01
2.594250000000000167e+00,1.400000000000000000e+01
2.597187499999999982e+00,5.000000000000000000e+00
2.601062499999999833e+00,9.000000000000000000e+00
2.609500000000000153e+00,9.000000000000000000e+00
2.609531249999999858e+00,5.000000000000000000e+00
2.612218749999999812e+00,3.000000000000000000e+00
2.616093750000000107e+00,9.000000000000000000e+00
2.635687499999999961e+00,2.000000000000000000e+00
2.635843749999999819e+00,1.200000000000000000e+01
2.635874999999999968e+00,1.500000000000000000e+01
2.636499999999999844e+00,1.000000000000000000e+00
2.638374999999999915e+00,3.000000000000000000e+00
2.639468749999999808e+00,1.400000000000000000e+01
2.642593750000000075e+00,4.000000000000000000e+00
2.645812499999999901e+00,1.400000000000000000e+01
2.655218749999999961e+00,1.400000000000000000e+01
2.659124999999999961e+00,9.000000000000000000e+00
2.659468749999999826e+00,1.100000000000000000e+01
2.662718749999999801e+00,8.000000000000000000e+00
2.670500000000000096e+00,9.000000000000000000e+00
2.671812500000000146e+00,5.000000000000000000e+00
2.672656250000000178e+00,1.400000000000000000e+01
2.675687499999999996e+00,1.000000000000000000e+01
2.676124999999999865e+00,1.500000000000000000e+01
2.686999999999999833e+00,9.000000000000000000e+00
2.692468750000000188e+00,3.000000000000000000e+00
2.712531250000000060e+00,1.100000000000000000e+01
2.714687500000000142e+00,8.000000000000000000e+00
2.715875000000000039e+00,3.000000000000000000e+00
2.720375000000000210e+00,1.600000000000000000e+01
2.721999999999999975e+00,2.000000000000000000e+00
2.723187499999999872e+00,6.000000000000000000e+00
2.727875000000000050e+00,1.000000000000000000e+01
2.735156250000000178e+00,1.200000000000000000e+01
2.744687499999999947e+00,6.000000000000000000e+00
2.745843750000000139e+00,1.600000000000000000e+01
2.753687499999999844e+00,7.000000000000000000e+00
2.754687500000000178e+00,8.000000000000000000e+00
2.788874999999999993e+00,1.400000000000000000e+01
2.797906250000000039e+00,5.000000000000000000e+00
2.806062499999999904e+00,8.000000000000000000e+00
2.838062499999999932e+00,1.400000000000000000e+01
2.842093750000000085e+00,1.000000000000000000e+00
2.842499999999999805e+00,2.000000000000000000e+00
2.842593749999999808e+00,1.000000000000000000e+01
2.855500000000000149e+00,9.000000000000000000e+00
2.870437499999999975e+00,9.000000000000000000e+00
2.886312499999999837e+00,9.000000000000000000e+00
2.920437499999999797e+00,1.400000000000000000e+01
2.948624999999999829e+00,9.000000000000000000e+00
2.951624999999999943e+00,1.000000000000000000e+01
2.965687500000000032e+00,5.000000000000000000e+00
2.987562500000000121e+00,9.000000000000000000e+00
3.006906250000000114e+00,1.400000000000000000e+01
3.014156250000000092e+00,8.000000000000000000e+00
3.014343750000000099e+00,5.000000000000000000e+00
3.026593749999999972e+00,5.000000000000000000e+00
3.027218749999999847e+00,1.600000000000000000e+01
3.027843750000000167e+00,3.000000000000000000e+00
3.033718749999999797e+00,3.000000000000000000e+00
3.036968750000000217e+00,4.000000000000000000e+00
3.041500000000000092e+00,6.000000000000000000e+00
3.055000000000000160e+00,9.000000000000000000e+00
3.055499999999999883e+00,1.300000000000000000e+01
3.056249999999999911e+00,1.000000000000000000e+01
3.056843750000000082e+00,8.000000000000000000e+00
3.060281250000000064e+00,3.000000000000000000e+00
3.080093750000000075e+00,1.200000000000000000e+01
3.087937499999999780e+00,1.400000000000000000e+01
3.103468750000000220e+00,5.000000000000000000e+00
3.116124999999999812e+00,1.300000000000000000e+01
3.142718749999999783e+00,1.400000000000000000e+01
3.177312500000000206e+00,9.000000000000000000e+00
3.205624999999999947e+00,1.000000000000000000e+00
3.205906249999999957e+00,1.400000000000000000e+01
3.212375000000000203e+00,3.000000000000000000e+00
3.213281250000000089e+00,1.400000000000000000e+01
3.224187500000000206e+00,3.000000000000000000e+00
3.224499999999999922e+00,9.000000000000000000e+00
3.224625000000000075e+00,1.000000000000000000e+01
3.224718750000000078e+00,5.000000000000000000e+00
3.226562500000000000e+00,1.500000000000000000e+01
3.228437500000000071e+00,8.000000000000000000e+00
3.235500000000000043e+00,9.000000000000000000e+00
3.238593750000000160e+00,1.400000000000000000e+01
3.242781250000000171e+00,1.600000000000000000e+01
3.242875000000000174e+00,9.000000000000000000e+00
3.243687500000000057e+00,5.000000000000000000e+00
3.243812500000000210e+00,4.000000000000000000e+00
3.250999999999999890e+00,6.000000000000000000e+00
3.251374999999999904e+00,1.200000000000000000e+01
3.252124999999999932e+00,2.000000000000000000e+00
3.261874999999999858e+00,1.400000000000000000e+01
3.264437500000000103e+00,5.000000000000000000e+00
3.266000000000000014e+00,1.200000000000000000e+01
3.266468750000000032e+00,1.500000000000000000e+01
3.328593750000000018e+00,3.000000000000000000e+00
3.343187499999999979e+00,1.400000000000000000e+01
3.393312499999999954e+00,5.000000000000000000e+00
3.394968749999999869e+00,9.000000000000000000e+00
3.398593749999999858e+00,4.000000000000000000e+00
3.398968749999999872e+00,1.400000000000000000e+01
3.400687500000000085e+00,8.000000000000000000e+00
3.417781249999999993e+00,1.100000000000000000e+01
3.427031250000000195e+00,1.400000000000000000e+01
3.427999999999999936e+00,5.000000000000000000e+00
3.472500000000000142e+00,1.400000000000000000e+01
3.479781249999999826e+00,1.400000000000000000e+01
3.480687500000000156e+00,5.000000000000000000e+00
3.493843749999999915e+00,1.500000000000000000e+01
3.511343749999999986e+00,8.000000000000000000e+00
3.600656250000000114e+00,1.400000000000000000e+01
3.611124999999999918e+00,5.000000000000000000e+00
3.637249999999999872e+00,1.600000000000000000e+01
3.646281249999999918e+00,1.000000000000000000e+01
3.647499999999999964e+00,3.000000000000000000e+00
3.648968749999999872e+00,9.000000000000000000e+00
3.662531249999999794e+00,1.100000000000000000e+01
3.663843749999999844e+00,1.400000000000000000e+01
3.665281250000000046e+00,8.000000000000000000e+00
3.666249999999999787e+00,9.000000000000000000e+00
3.676874999999999893e+00,1.200000000000000000e+01
3.715281249999999869e+00,1.000000000000000000e+00
3.755749999999999922e+00,1.600000000000000000e+01
3.760562499999999808e+00,8.000000000000000000e+00
3.766656250000000039e+00,5.000000000000000000e+00
3.815187499999999954e+00,2.000000000000000000e+00
3.816156250000000139e+00,1.200000000000000000e+01
3.828749999999999876e+00,5.000000000000000000e+00
3.833843750000000217e+00,5.000000000000000000e+00
3.835343749999999829e+00,4.000000000000000000e+00
3.849718750000000078e+00,1.400000000000000000e+01
3.855187499999999989e+00,1.000000000000000000e+00
3.858000000000000096e+00,7.000000000000000000e+00
3.865187500000000220e+00,1.600000000000000000e+01
3.867125000000000146e+00,3.000000000000000000e+00
3.867656250000000018e+00,5.000000000000000000e+00
3.869656249999999797e+00,1.000000000000000000e+01
3.869874999999999954e+00,8.000000000000000000e+00
3.872218750000000043e+00,2.000000000000000000e+00
3.877406249999999943e+00,5.000000000000000000e+00
3.883906249999999893e+00,1.400000000000000000e+01
3.884749999999999925e+00,1.500000000000000000e+01
3.887781250000000188e+00,1.300000000000000000e+01
3.892187499999999911e+00,9.000000000000000000e+00
3.909656249999999833e+00,9.000000000000000000e+00
3.923562500000000064e+00,8.000000000000000000e+00
3.926906250000000043e+00,9.000000000000000000e+00
3.929718750000000149e+00,1.000000000000000000e+01
3.930156250000000018e+00,1.500000000000000000e+01
3.934625000000000039e+00,9.000000000000000000e+00
3.942656250000000195e+00,1.400000000000000000e+01
3.959718749999999954e+00,9.000000000000000000e+00
3.966281250000000203e+00,9.000000000000000000e+00
3.973812500000000192e+00,5.000000000000000000e+00
3.977718750000000192e+00,2.000000000000000000e+00
3.979093750000000096e+00,3.000000000000000000e+00
3.983343749999999961e+00,5.000000000000000000e+00
3.999593749999999837e+00,1.400000000000000000e+01
4.006343750000000092e+00,1.000000000000000000e+00
4.016499999999999737e+00,1.100000000000000000e+01
4.033531250000000234e+00,1.000000000000000000e+00
4.046000000000000263e+00,1.400000000000000000e+01
4.047562499999999730e+00,9.000000000000000000e+00
4.058250000000000135e+00,9.000000000000000000e+00
4.059437499999999588e+00,8.000000000000000000e+00
4.065312500000000107e+00,3.000000000000000000e+00
4.066437500000000149e+00,5.000000000000000000e+00
4.070718750000000163e+00,6.000000000000000000e+00
4.102093749999999872e+00,7.000000000000000000e+00
4.114281250000000334e+00,3.000000000000000000e+00
4.129906250000000334e+00,5.000000000000000000e+00
4.138468750000000362e+00,1.400000000000000000e+01
4.155750000000000277e+00,1.000000000000000000e+01
4.172437500000000021e+00,9.000000000000000000e+00
4.177406249999999766e+00,3.000000000000000000e+00
4.185187499999999616e+00,9.000000000000000000e+00
4.185218749999999766e+00,6.000000000000000000e+00
4.186406250000000107e+00,4.000000000000000000e+00
4.188031249999999872e+00,1.500000000000000000e+01
4.223093750000000313e+00,8.000000000000000000e+00
4.226531249999999851e+00,1.400000000000000000e+01
4.226874999999999716e+00,5.000000000000000000e+00
4.228500000000000369e+00,3.000000000000000000e+00
4.229156249999999950e+00,1.600000000000000000e+01
4.229312499999999808e+00,1.100000000000000000e+01
4.249624999999999986e+00,1.400000000000000000e+01
4.249812499999999993e+00,1.300000000000000000e+01
4.332437500000000163e+00,5.000000000000000000e+00
4.388593750000000071e+00,9.000000000000000000e+00
4.441531249999999709e+00,3.000000000000000000e+00
4.443531250000000377e+00,9.000000000000000000e+00
4.444499999999999673e+00,6.000000000000000000e+00
4.497124999999999595e+00,9.000000000000000000e+00
4.497906249999999773e+00,5.000000000000000000e+00
4.506656249999999808e+00,1.400000000000000000e+01
4.511906250000000007e+00,9.000000000000000000e+00
4.521937499999999943e+00,9.000000000000000000e+00
4.527906250000000021e+00,1.400000000000000000e+01
4.535624999999999574e+00,1.400000000000000000e+01
4.542187499999999822e+00,5.000000000000000000e+00
4.548250000000000348e+00,5.000000000000000000e+00
4.548812500000000369e+00,8.000000000000000000e+00
4.553906249999999822e+00,2.000000000000000000e+00
4.555125000000000313e+00,1.200000000000000000e+01
4.555749999999999744e+00,1.100000000000000000e+01
4.561343749999999808e+00,5.000000000000000000e+00
4.563187499999999730e+00,1.600000000000000000e+01
4.563937499999999758e+00,1.500000000000000000e+01
4.565281249999999957e+00,1.000000000000000000e+01
4.567718750000000050e+00,1.000000000000000000e+00
4.576937499999999659e+00,8.000000000000000000e+00
4.582093750000000298e+00,3.000000000000000000e+00
4.587312500000000348e+00,6.000000000000000000e+00
4.594843749999999893e+00,9.000000000000000000e+00
4.596124999999999794e+00,3.000000000000000000e+00
4.598437500000000178e+00,1.200000000000000000e+01
4.602093749999999872e+00,4.000000000000000000e+00
4.602156250000000171e+00,1.600000000000000000e+01
4.606406250000000036e+00,1.400000000000000000e+01
4.612656249999999680e+00,9.000000000000000000e+00
4.613593749999999716e+00,1.000000000000000000e+01
4.613999999999999879e+00,1.500000000000000000e+01
4.631281249999999794e+00,9.000000000000000000e+00
4.641562500000000036e+00,3.000000000000000000e+00
4.651218749999999957e+00,2.000000000000000000e+00
4.652499999999999858e+00,6.000000000000000000e+00
4.652531250000000007e+00,9.000000000000000000e+00
4.652999999999999581e+00,5.000000000000000000e+00
4.658624999999999794e+00,1.100000000000000000e+01
4.661062499999999886e+00,8.000000000000000000e+00
4.662531249999999794e+00,5.000000000000000000e+00
4.664906249999999588e+00,7.000000000000000000e+00
4.678968750000000121e+00,5.000000000000000000e+00
4.722249999999999837e+00,1.400000000000000000e+01
4.724687499999999929e+00,2.000000000000000000e+00
4.729312499999999808e+00,3.000000000000000000e+00
4.731031250000000021e+00,9.000000000000000000e+00
4.739468750000000341e+00,9.000000000000000000e+00
4.752656250000000249e+00,1.300000000000000000e+01
4.760281250000000242e+00,8.000000000000000000e+00
4.760781249999999964e+00,1.200000000000000000e+01
4.784406249999999972e+00,1.000000000000000000e+01
4.784531249999999680e+00,5.000000000000000000e+00
4.802562499999999623e+00,1.000000000000000000e+00
4.824968750000000028e+00,9.000000000000000000e+00
4.887812499999999893e+00,3.000000000000000000e+00
4.900406249999999631e+00,1.000000000000000000e+00
4.900406249999999631e+00,8.000000000000000000e+00
4.901843750000000277e+00,6.000000000000000000e+00
4.902843749999999723e+00,2.000000000000000000e+00
4.903437499999999893e+00,1.300000000000000000e+01
4.903937499999999616e+00,5.000000000000000000e+00
4.904656250000000384e+00,1.100000000000000000e+01
4.905531250000000121e+00,4.000000000000000000e+00
4.920250000000000234e+00,5.000000000000000000e+00
4.926812499999999595e+00,1.200000000000000000e+01
4.951749999999999652e+00,1.400000000000000000e+01
4.953125000000000000e+00,9.000000000000000000e+00
4.953624999999999723e+00,1.600000000000000000e+01
4.967656250000000107e+00,1.400000000000000000e+01
4.973749999999999893e+00,8.000000000000000000e+00
4.984968750000000171e+00,1.400000000000000000e+01
5.012187499999999574e+00,9.000000000000000000e+00
5.032687499999999758e+00,3.000000000000000000e+00
5.040843749999999623e+00,5.000000000000000000e+00
5.052500000000000213e+00,9.000000000000000000e+00
5.052999999999999936e+00,1.400000000000000000e+01
5.056468749999999623e+00,1.300000000000000000e+01
5.056906249999999936e+00,5.000000000000000000e+00
5.057624999999999815e+00,6.000000000000000000e+00
5.068562499999999638e+00,9.000000000000000000e+00
5.079218749999999893e+00,1.000000000000000000e+00
5.083249999999999602e+00,3.000000000000000000e+00
5.085343749999999829e+00,1.000000000000000000e+01
5.090374999999999872e+00,1.400000000000000000e+01
5.102156250000000171e+00,7.000000000000000000e+00
5.110531250000000192e+00,8.000000000000000000e+00
5.134624999999999773e+00,1.400000000000000000e+01
5.145749999999999602e+00,5.000000000000000000e+00
5.177031249999999751e+00,1.600000000000000000e+01
5.231593750000000043e+00,1.000000000000000000e+00
5.243562500000000348e+00,9.000000000000000000e+00
5.247468750000000348e+00,1.400000000000000000e+01
5.248187500000000227e+00,1.100000000000000000e+01
5.248218750000000377e+00,1.000000000000000000e+00
5.267562500000000369e+00,1.400000000000000000e+01
5.286249999999999893e+00,5.000000000000000000e+00
5.318999999999999950e+00,1.400000000000000000e+01
5.331125000000000114e+00,9.000000000000000000e+00
5.339125000000000121e+00,1.600000000000000000e+01
5.340250000000000163e+00,8.000000000000000000e+00
5.341499999999999915e+00,9.000000000000000000e+00
5.342062499999999936e+00,1.300000000000000000e+01
5.346843749999999673e+00,9.000000000000000000e+00
5.366187499999999666e+00,9.000000000000000000e+00
5.370937500000000142e+00,1.400000000000000000e+01
5.371749999999999581e+00,1.500000000000000000e+01
5.375124999999999709e+00,5.000000000000000000e+00
5.381031250000000377e+00,3.000000000000000000e+00
5.385875000000000412e+00,1.000000000000000000e+01
5.392531250000000220e+00,5.000000000000000000e+00
5.398406249999999851e+00,1.400000000000000000e+01
5.399812500000000348e+00,1.100000000000000000e+01
5.410312499999999858e+00,7.000000000000000000e+00
5.411781249999999766e+00,1.500000000000000000e+01
5.414843750000000178e+00,8.000000000000000000e+00
5.417906249999999702e+00,2.000000000000000000e+00
5.417937499999999851e+00,4.000000000000000000e+00
5.419374999999999609e+00,6.000000000000000000e+00
5.421812499999999702e+00,1.100000000000000000e+01
5.422281250000000163e+00,1.000000000000000000e+01
5.423906249999999929e+00,1.200000000000000000e+01
5.431437500000000362e+00,1.400000000000000000e+01
5.460187499999999972e+00,2.000000000000000000e+00
5.462656250000000213e+00,5.000000000000000000e+00
5.480468750000000000e+00,9.000000000000000000e+00
5.482499999999999929e+00,1.400000000000000000e+01
5.485718750000000199e+00,3.000000000000000000e+00
5.489437500000000192e+00,9.000000000000000000e+00
5.491187499999999666e+00,5.000000000000000000e+00
5.498156250000000078e+00,8.000000000000000000e+00
5.498687499999999950e+00,1.600000000000000000e+01
5.516874999999999751e+00,5.000000000000000000e+00
5.525937500000000391e+00,1.400000000000000000e+01
5.531374999999999709e+00,1.000000000000000000e+00
5.552843750000000078e+00,1.400000000000000000e+01
5.558187499999999837e+00,5.000000000000000000e+00
5.569374999999999964e+00,6.000000000000000000e+00
5.570999999999999730e+00,4.000000000000000000e+00
5.573125000000000107e+00,8.000000000000000000e+00
5.573437499999999822e+00,9.000000000000000000e+00
5.576718750000000391e+00,1.400000000000000000e+01
5.582625000000000171e+00,3.000000000000000000e+00
5.599281249999999766e+00,7.000000000000000000e+00
5.600156250000000391e+00,1.500000000000000000e+01
5.602687500000000043e+00,9.000000000000000000e+00
5.638218750000000057e+00,1.400000000000000000e+01
5.646687499999999638e+00,1.400000000000000000e+01
5.647249999999999659e+00,8.000000000000000000e+00
5.658156250000000220e+00,1.400000000000000000e+01
5.731812500000000199e+00,1.400000000000000000e+01
